문장,target
여기 경기도 군포인데해겁나 쨍쨍한데 눈부셔,0
망고로 태어났어야했는데,0
이준은 연기 진짜 어색하게 하던데 나랑 다른영화본 사람들인가,0
둘중에 고르라시면 조진웅이죠...,0
간장 그 분 말하는거 같네...,0
점점 더 높아지고 있는데요,0
역시삼성은 거폼에투자안했네..잘했다,0
노사모가 본격 활동 하겠군,0
남는 쌀 저기에 갖다주고 기름 가져오는게...ㅋ,0
아니면 아닌거지 확실하지 않으므로 맞다ㅋㅋ 고마츠 나나와는 아직 썸일수는 있을거같음,0
윤샘이나 기자 이름 예쁘내,0
정유라 말안장이 에르메스인걸 보고 얼마일까 궁금했었다.,0
조만간 유희관은 걍따라잡을듯,0
휴전선에 배치해서 왔다갔다하면 대박이겠는데.,0
'혼란스러울 땐 정도를 가라' 는 말이 있다.,0
예 오래오래 행복하세여ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
히포크라테스에게 한치 부끄러움이 없기를..,0
나라와 인종을 떠나서 톱스타의 아우라는 국가공통인 것 같다.,0
삼성 알바는 몇명이나 될까?,0
전투만 넣었어도 대박인데 포켓몬이 괜히 전세계 rpg판매량 1위가 아니지,0
우병우는 재산 많아도 건보료 조금 뿐이 안된다며!!! ㅡ2580 지난주 방송부느,0
노트7 사업접고 노트5 출고가 내려서 판매해~~,0
응? 기사 제목 반대로 된거 아니냐? 누가 누굴 어쩐다고? ㅋㅋㅋ,0
미국에 안팔면 그만이지..,0
인천공항에 1인호텔을 지으려는 모양이네,0
영상 최근에 봤는데 체중관리하고 세련돼졌을뿐 외모는 똑같던데 캡쳐들 좀 악의적으로보임,0
나 집회에 있었는데 싸늘까지는 아니었음.,0
10센치로 잘라서 900개로 만들어야되겠다,0
자동차로 게임으로미국점령하는 일본흑인에게맨날 쳐맞는 한국교포,0
여자들 병영체험 하는거랑 비슷한거지 뭐,0
돈이 아무리많아도 본판은 못바꿈,0
산왕은 19년간 소리없이 강했다,0
일부러 터칠 생각이었으면 케이스는 벗겼을 듯..,0
헬 아메리카는 여기서 시작된다.,0
 애는 취직했니?,0
올가가 어느회사인지요?,0
일단 돈은 챙기시지..,0
그게 판결에 영향을 줌?,0
왜긴왜야 잘생기고이쁘니까 그렇지,0
태풍 없이 비만 내리길 ....,0
ㅋㅋ 자판전사들 신파 들어가나요~~,0
한반도 전쟁나면 세계3차대전 날 가능성 많다주변국 정세가 그렇다 미국이 쉽게 전쟁 일으키지 않는다,0
몇일이나 단속 할까요?,0
염경엽은 진실을 sk는 거짓을 말하고 있습니다,0
저런 공약과 행동들은 확실히 미국 백인들에게 지지를 받을 수 밖에 없음,0
 G5 발열 및 싸구려 소재 문제는 ??,0
반기문이 19대 대통령이 되어서 노무현재단 강제해산 시켰으면 좋겠다,0
탄핵안 헌재에서 가결되면 다음달이라도 내려와서 검찰조사 받아야지,0
자나깨나 뒤통수 조심!,0
자국민 세뇌할려고 심리전 하는게 니들이 말하는 국익이냐? 정원아?,0
그냥 이대로 쭈욱 ~ 컨셉 이면 좋겠음.어느날 갑자기 질질짜거나 진지모드는 가지마셈.,0
저 사진에 초상권 지불은 했을라나,0
우리나라 공무원 전무 싹다갈아엎어야하는거아닐까 ??,0
"이영선,윤전추,안봉근은 수사 안 하나?..",0
한국이 일본에 앞서는 유일한 부분ㅋㅋ,0
나 어릴적 포켓몬 향수를 이딴걸로 망치고있다,0
경찰은 계측기로 측정하니 가장 정확한건 맞다..,0
그다음은 바이오칩이냐?,0
유로트럭으로 연습하고 가샘 진짜 개꿀임... (유로트럭만 해서 트레일러 면허 취득함),0
내년에 세이브왕 타보자,0
근데 이게 사드때문인가?,0
검뽑힐때 어 어 검 움직인다 하고 봄.. 검이뭐라고 ㅠㅠ,0
알바들 대거출몰인가....마지막 발악...,0
가자 여의도로!!,0
그럼 안민석이 거짓말 한거??,0
주지훈 이준기 강동원 이중에 답이 있는듯,0
6만명이것지..?,0
페이커 닉네임 작명 센스 굿이다,0
 시즌 바뀐다고 뭐 달라지나 주축은 그대로인데,0
근데 솔직히 금액은 축소발표한게 거의 확실하지.,0
성형 안하셨고 그냥 약에 취해 그날 하루 종일 헤롱 거리 셨어요,0
아이고 지코 살빠지는 소리가 들린다~,0
" 위안부 문제는 민간이 할 일이다,",0
엄정화 무대 좋았는데.... 엄정화 너무멋있던데,0
날강도도 저런 날강도도 없어요,0
나도안다 그건...,0
허리수는 어딜가지?,0
이건 많이가졌다는 이를 심판하는 인민재판이다.,0
폰은 스마트폰 이기만 하면 된다,0
정상인이 또라이가 되는 경우는 많지만 또라이가 정상인니 되는 경우는 없어요^^,0
"엘지를 칭송하는 이들로부터 욕설과 반대가 100개 박혔었는데 이번 G6 899,800원이더라.",0
민의를 호도 하지 마라.,0
아이돌이 대상받은거네,0
폰보면서 계단 내려가다 발목 접질러서 몇개월 고생한적 있는데 진짜 이거 조심해야함 생각도 못한순간 다침,0
무슬림들은 추방당해도 할말없음,0
정현돈인줄 알고 클릭한사람 손!,0
걱정마세요 케이티가 있으니..,0
비싼돈주고 폭탄을 사는 격이네ㅋㅋ,0
"두산에서 처럼 잘 하실것 같아요,,",0
기술이 발전할수록 악용하는 수법도 발전하니...,0
두번째 사진은 여인숙에서 한바탕하고 나오는 사진같은데,0
수능 안보는게 소신파???ㅋㅋ,0
김고은 스폰들은 다 정리된건가?,0
정호씨 수빈이가 응원할게요,0
코큰 아저씨 들어가십니다,0
기안이 진정한 나혼자산다 지!,0
순식간에 막찍어내더만~,0
거센바람이 몰아치고 결국 침몰할것이다,0
보고하면 이해는 한다고 하나요?,0
 제주도는 10월 억새철이 참 좋습니다,0
우리는 예전에 경제대통령이 있었습니다.,0
철권이 눈앞에서 펼처짐,0
트럼프 사위 되고 싶으신 분 ? 추천 ~~^^,0
유행다가고 물식으니 이제서??북한이냐 ㅋㅋ,0
지가 쳐낳은걸 누구보고 책임지라는건지.,0
우익이 행하는것에 비하면 참 양반이십니다,0
 아프리카 난민을 돕는 게 낫겠다.,0
왈왈이야 왈왈이 할말없음,0
아무것도 밝혀진 게 없지만 20살에 사법고시 패스했다는 사실을 알게됨 천잰데,0
이정도라면 그냥 구속감이네,0
작두를대령하렸다!!,0
영국을 희생양 삼아 유럽을 위시한 세계경제가 발돋음할 기회로군.,0
중국에 있는 한국공장 다 철수해라~ ^&^,0
정우성도 킹스맨 촬영해서 올렸었는데 왜 그땐 욕안먹었었지?,0
매북 강등 정의구현!!!!,0
이제 곧 재난 영화가 현실이 되겠군.,0
배운것들은 폰팔이 안하던데?,0
소 잃고 외양간 고치는중?,0
경주에 원전 있는 건 알고 있나요?,0
"폭망은아닐것같은데 상대적으로 손이작은남성이나 여성들, 기존아이폰5사용자등 수요자들이 꽤있을것같다",0
구조는 못가겠네요 인종차별 심해서,0
애플 소프트웨어에 삼성 하드웨어갖고오면 폰바꿀게,0
안치홍 선수 삭힌 홍어 먹나요?,0
대구민심 진짜 무섭다 대구시민들 화이팅!!!,0
최씨일가 전재산을 몰수해야 합니다그렇지 않으면 제2의 최순실이 나타납니다,0
관광가이드라 자격이란게 필요한 일인가?,0
박보검과 비슷한 이미지...,0
저는 무릎 관절염때문에 못가지만 저희 아들과 딸은 처음으로 간다고 하네요.,0
박근혜 탄핵! 청와대의 범죄 비리 철저수사! 촛불집회 적극 지지,0
택시가 대중교통이 될수없는 이유.,0
생각해봅시다.,0
왜 꼭 감성팔이를 해도 샐러리맨 기준으로 하는지 ㅡㅡ;;;,0
 처음붙는 팀이면 당황할수있는 전술이니깐.,0
8월 첫째주 금요일을 임시공휴일 지정해라,0
신안이 아마 선생 고향이지?,0
기자가 옹호해주는 건가?,0
"이렇게 사기치는게 바로 니가 듣기 좋아하는……… '천재,이다",0
사법부냐 삼법부냐?,0
백종원표 도시락 싸가라그래,0
그걸 세금으로 왜 들여온거임?,0
"이 좁은 땅에, 저런 거 쓰다간 별별 사생활 다 털리니까.",0
쇼핑하거니 끝나면 간단한 디저트하나 먹고 신나게 레이싱,0
덴마크 한국 언론 도덕성 쓰레기라 믿을수 없다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
한국사람도 해외여행이 더 싸게 먹혀요,0
이로서 드디어 연정훈이 오랜 왕좌를 물려 주겠구만.,0
중국가기전에 여기서 간접체험 해봐도 되는건가?,0
최형우 빨간색옷 진짜 잘 안받네....ㅋㅋㅋ,0
"혜자,혜리,백종원중에 혜자도시락이 젤 낫지않나?",0
중국 처럼 부동산 국유화 해서 자본주의 사회주의 (50 : 50) 반반으로 하자...이정도는 되야 혁명이라고 할 수 있지...문재인 이재명 대통령 되면 꼭 하자...혁명.,0
필 재계약 안하면 한화 롯데 kt중 한팀이 데려갈듯.,0
이제 사람 죽일때 바퀴 안빼도 되겠네용~,0
노희형은 서해오징어인가요 동해산 오징어인가요?,0
나라 버리는 놈은 뭐다? 나쁜놈이다,0
한달동안 소환불응하는 피의자 이것은 있을 수 없는 전무후무한 특혜다 그것부터 밝혀라,0
여기서 민족이 갈라지는군여..,0
다른 프로리그에서의 기록은 인정안하면서 왜 경력은 포함시키는거지??,0
어차피 중국거 살거야 ㅋ,0
아놔?같이 폭행 했으면 어찌되는가?,0
진실은 알수없지만 전세계 어느나라 어떤인종이든 아빠보단 엄마한테 더 맞는다,0
사업홍보차 나오시는 거죠,0
노트7블랙은 어케됨?,0
내 fm에선 더 큰구단으로 기고싶다고 불만떳던데..,0
근데.. 팬 아니고 보이스피싱 아니야?ㅋ,0
응 전기차는 아직 멀었어,0
부산 남부지방은 구름한점 없이 맑은하늘이다.,0
힐러리 하면 들러리가 생각남,0
 공격에선 체력저하로 세컨볼 획득 안됨..,0
롯데의 마지막 한국시리즈 진출이 언제죠?,0
국책연구원들외국 출장갈때 부인들도 같이 가던데요,0
반총장이 야당 견제를 많이 받으니 이러려니 ㅋㅋ,0
ㅋ우리몸이 탄수화물 중독이 얼마나 심한데 지방만 먹고 못살지~ㅋ,0
나야 그림 관련 직종이라 그림 그리는 용도로 쓰지만 일반인은 뭐에 쓸까...,0
태극기 군단은 200만명 모였다! 촛불 쯧쯧,0
"정권 찬탈,기획 쿠데타 분쇄. 애국 집회. 강남역,코엑스 무역센타. 1,7. 토. 14시",0
한화 김성근님의 장바구니에 고영민이 임시 저장 되었습니다.,0
기상관련 공부해보면 왜 자주틀리는지는 이해하게 되는데 돈이 이해가 안된다....,0
첼시가 조 앨런 영입해줬으면 좋겠다,0
조폭대장 닭그네와 순실이파,0
전병두. 송창식.권혁 그다음은 누굴려나?,0
아무리 댓글로 싸질러봐야 달라지는거 하나없음 ㅋ,0
비례해서 나눠 갖으면 될까?,0
워드화 교수라는 사람 얼마 받았을까.,0
황재균이 한국최고 타자였구나,0
알파고 너무 사랑하시네...,0
근데 네이버 댓글은 남자가 여자보다 항상 많다,0
의왕 아침9시 비표시 있던데,0
저런 인간들과 같은 국민이라는 것이 챙피해~,0
용병합작25승 원삼12승 상수 3할치면 무조건 4강간다 그러나 그것이 뜻대로 안되니 문제지.,0
가격이 오르는 이유. 공급이 줄어서. 수요가 늘어서. 도서정가제로 경쟁이 없어서. 뭘까요?,0
물 들어올때 노저어야 하는데...,0
신세계 송지효 같은 역활?,0
다 정형돈인줄알고 들어온둣 ㅋㅋㅋㅋㅋ,0
단속도 중요하지만 장기적으로 도로구조를 개선해야함,0
조센징들의 삼성충성도는 대단하지ㅋㅋ,0
이렇게 판결한 판사도 여호와 증인인가?,0
전교조 선생들은 커밍아웃하라,0
"사진설명: 어깨가 나갈래, 골반이 나갈래?",0
트랜스포머 되는 폰은 언제 만들거냐?,0
개아가 과연 투자할까 ㅋㅋ,0
애국보수와 찌질이의 만남 흥행보장 양쪽둘다,0
오간도가 가장 좋아하는 영화는 무간도,0
박서준 닮음 열자,0
잘 하는것 같은데 처벌은 ?그냥대충 넘어 가지맙시다,0
박근혜씨도 후회하고 있겠죠?,0
우린 분노 안한다,0
 이것도 똑같을거 같아서.,0
박명수는 욕쟁이다ㅋㅋㅋㄱㅋ,0
그림은 어디에?...,0
이제 영원히 안녕~~~,0
스포츠에 타어강 같은 기사인가..,0
지금 나오길 잘한것 같다..,0
폐지하라는 애들은 진짜 안보는지 궁금하다,0
군대가야지 .....,0
빨리 기어핏2 풀려라 ㅎㅎㅎ,0
정유라 면허증 만들어 줘야지,0
오타쿠들의 성지 ㅋㅋㅋㅋㅋㅋ,0
뭐 그래도보는사람이있으니까 살아남는거겠지,0
어디로 다가셨나요ㅋㅋㅋ,0
예상하지마. 그냥 모르겠다그래.,0
겜식은 지가 언젠데 이제와서 나오나요??,0
대통령님 물러나지마세요!ㅠ,0
치타랑 편승엽 빼고는 거기서 거기~~~,0
몇대 맞아주고 합의금 천만원~ 굿이네. 합의도 하고 구속도시키고ㅋ,0
"저기 노란불이 가장 뜨거운듯,,,!!?",0
포켓몬과 싸우려면 우리 고유의 도깨비 1000 마리부터 만들어라,0
미국식 형사처벌과 징벌적 손해배상이 더 중요하다면 찬성. 박근혜 탄핵이 더 중요하다면 반대 눌러주세요.,0
"인구를 절반으로 줄이면, 집도 남아 돌고, 직장도 남아 돈다.......",0
아이언맨보다 메트릭스 느낌인데.,0
계엄령 내리자,0
 일부 사람들의 삐뚤어진 생각인 듯,0
외국인 노동자 이민 받아들여야 할껄?ㅋㅋㅋ,0
압력밥솥이 안좋다고는 하더라..ㅜㅜ,0
어려운 사람을 돕는 일과 그들을 집으로 데려와 같이 사는 것의 차이는 너무 크고 다른 문제다.,0
좀 쿨하다잉??~~,0
나에겐 뜬 구름 잡는 소리이다,0
왜 난 트럼프얼굴만보면 웃기짘ㅋㅋㅋㅋ개그맨같음 말하는거랑 생김새가ㅠ,0
기아가 수비를 못해서 과연 이길 수 있겠나,0
자자 애기는 다른사람이 봐주기로 하고 일단 입국하는게 좋겠다.,0
담주부터가 진짜!!!,0
인간은 성악설이다,0
하루에 3대있는 지방도 있습니다 기자님,0
아이고 의미 없다......,0
갤럭시노트8나온다는데갤럭시노트7보다폭발력이더엄청난건가?,0
